?triplestore	?eq	?qps	?resSize
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql45>	814.3799962212769e0	"58"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql91>	53.15880970067901e0	"13"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql13>	95.03874648911427e0	"11114"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql158>	1688.5541749248691e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql126>	1834.82164891385e0	"6"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql172>	2666.4647264047207e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql140>	1654.3173713029316e0	"4"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql58>	1819.077355476275e0	"20"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql26>	117.01057452644528e0	"2796"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql72>	1700.4588461468484e0	"16"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql40>	4.194366716522103e0	"87"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql139>	2125.9432898958235e0	"4"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql185>	2736.3239895165952e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql107>	1966.2686611185113e0	"8"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql153>	1855.5515008319055e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql121>	1904.6414588639348e0	"7"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql39>	740.9956066370481e0	"113"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql85>	1930.5235464026432e0	"14"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql53>	1766.5636838552925e0	"30"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql21>	165.87249496317114e0	"3174"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql198>	1863.4001014435014e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql166>	2485.9141887281194e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql134>	2110.828486812494e0	"4"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql180>	2436.7716641793995e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql102>	1235.1228932869055e0	"9"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql98>	2240.648318146966e0	"9"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql66>	40.25501114808189e0	"18"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql34>	346.13072861499086e0	"408"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql80>	2014.5895230197411e0	"15"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql6>	12.387447650646232e0	"17493"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql179>	2548.3695404261875e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql147>	2412.0511866206416e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql193>	2528.9412031286033e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql115>	1608.1280365812677e0	"8"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql161>	1742.909567917032e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql79>	1799.5303945482387e0	"15"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql47>	1016.5548670918895e0	"43"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql93>	1836.6635512771363e0	"11"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql15>	10.649300242201829e0	"10563"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc14"	<http://iguana-benchmark.eu/resource/1653343972/1/1/sparql61>	1880.977157601496e0	"19"^^<http://www.w3.org/2001/XMLSchema#long>
